재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
 재무상태표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_InsuranceContractsIssuedThatAreLiabilities	            보험계약부채	8,695,421,576,985	7,480,408,949,474	6,427,931,841,437
 재무상태표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_InvestmentContractsLiabilities	            투자계약부채	786,320,397,426	479,919,267,040	430,175,818,138
 재무상태표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_Liabilities	            부채총계	10,108,400,347,599	8,533,166,076,628	8,296,152,715,652
 재무상태표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherNonfinancialLiabilities	            기타부채	109,330,577,382	93,356,123,556	92,678,581,167
 재무상태표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_ReinsuranceContractsHeldThatAreLiabilities	            재보험계약부채	49,221,141,224	39,443,621,818	35,665,573,621
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_CashAndDuefromBanks	         현금및예치금	1,690,294,529,670	1,517,693,202,857	1,307,945,025,329
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00159102_FinancialAssetsAtFairValueThroughProfitOrLossInAccordanceWithIas39OfAssetsAbstract	         당기손익인식금융자산	0	0	1,905,871,718,540
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00159102_FinancialAssetsAvailableForSaleOfAssetsAbstract	         매도가능금융자산	0	0	19,859,009,699,890
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00159102_HeldToMaturityInvestmentsOfAssetsAbstract	         만기보유금융자산	0	0	11,870,956,593,582
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00159102_LoansAndReceivablesOfAssetsAbstract	         대여금 및 수취채권	0	0	18,136,109,701,691
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_Assets	         자산총계	66,506,135,383,633	60,040,428,590,956	57,635,178,300,728
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_CurrentTaxAssets	         당기법인세자산	34,178,417,698	27,782,765,469	44,453,578,297
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_DeferredTaxAssets	         이연법인세자산	13,815,912,900	6,479,818,406	10,408,754,291
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_DerivativeFinancialAssets	         파생상품자산	211,982,533,839	318,784,553,678	598,160,499,031
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_DerivativeFinancialAssetsHeldForHedging	            위험회피목적파생상품자산	211,982,533,839	315,089,991,107	595,201,193,980
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_DerivativeFinancialAssetsHeldForTrading	            단기매매 파생금융자산	0	3,694,562,571	2,959,305,051
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinancialAssetsAtAmortisedCost	         상각후원가측정금융자산	18,434,593,310,656	16,243,681,758,314	0
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_LoansAtAmortisedCost	            상각후원가측정대출채권	15,942,703,562,030	14,127,896,118,852	0
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_OtherFinancialAssetsAtAmortisedCost	            상각후원가측정기타금융자산	1,066,847,256,688	937,002,355,341	0
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_SecuritiesAtAmortisedCost	            상각후원가측정유가증권	1,425,042,491,938	1,178,783,284,121	0
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome	         기타포괄손익-공정가치측정금융자산	29,543,035,260,129	26,193,318,873,812	0
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss	         당기손익-공정가치측정금융자산	11,520,925,536,527	10,947,848,085,693	0
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_InsuranceContractsIssuedThatAreAssets	         보험계약자산	693,051,254,895	480,182,995,754	205,094,333,463
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_IntangibleAssetsAndGoodwill	         무형자산	180,318,806,591	136,911,472,537	140,883,757,420
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_InvestmentAccountedForUsingEquityMethod	         관계종속기업투자자산	385,927,153,774	354,099,984,861	328,174,473,891
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_InvestmentProperty	         투자부동산	1,453,492,309,919	1,020,645,943,973	1,127,628,884,020
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherNonfinancialAssets	         기타자산	99,340,998,117	250,256,014,375	67,253,060,729
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_PropertyPlantAndEquipment	         유형자산	640,556,287,602	611,651,029,727	504,393,634,032
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_RecognisedAssetsDefinedBenefitPlan	         순확정급여자산	51,695,891,527	87,685,230,376	124,286,519,607
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_ReinsuranceContractsHeldThatAreAssets	         재보험계약자산	1,552,927,179,789	1,843,406,861,124	1,404,548,066,915
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_Equity	            자본총계	9,391,221,934,664	10,303,747,263,209	12,124,266,534,256
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_EquityAttributableToOwnersOfParent	            지배주주지분	9,296,655,789,693	10,236,549,116,065	12,016,248,375,002
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_CapitalAdjustments	               자본조정	-152,626,300,193	-152,626,300,193	-152,492,009,860
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_CapitalSurplus	               자본잉여금	85,979,024,641	85,979,024,641	85,979,024,641
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_AccumulatedOtherComprehensiveIncome	               기타포괄손익누계액	-2,622,244,554,294	-146,357,651,760	3,040,119,600,372
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_IssuedCapital	               자본금	35,400,000,000	35,400,000,000	35,400,000,000
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_RetainedEarnings	               이익잉여금(결손금)	11,950,147,619,539	10,414,154,043,377	9,007,241,759,849
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_CatastropheReserveToBeAdded	                  (비상위험준비금 적립예정금액)	-140,166,872,558	-136,483,064,007	-129,750,927,660
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_RegulatoryReserveForCreditLoss	                  (대손준비금 적립액)	-142,368,268,090	-94,673,375,012	-100,443,630,129
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_RegulatoryReserveForCreditLossToBeAddedReversed	                  (대손준비금 환입(적립)예정금액)	70,016,976,179	-47,694,893,078	5,770,255,117
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_SurrenderValueReserve	                  (해약환급금준비금 적립액)	-4,278,867,062,815	0	0
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_SurrenderValueReserveToBeAdded	                  (해약환급금준비금 적립예정액)	-777,179,755,777	-4,278,867,062,815	0
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_ReserveForCatastrophe	                  (비상위험준비금 적립액)	-1,515,053,592,297	-1,378,570,528,290	-1,248,819,600,630
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_NoncontrollingInterests	            비지배지분	94,566,144,971	67,198,147,144	108,018,159,254
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_EquityAndLiabilities	         자본과부채총계	66,506,135,383,633	60,040,428,590,956	57,635,178,300,728
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_CurrentTaxLiabilities	            당기법인세부채	240,576,202,018	54,465,954,131	7,809,046,226
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_DeferredTaxLiabilities	            이연법인세부채	985,099,756,713	1,460,129,286,113	2,133,917,780,808
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_DerivativeFinancialLiabilities	            파생상품부채	1,404,800,216,355	249,821,133,435	412,294,219,323
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_DerivativeFinancialLiabilitiesHeldForHedging	               위험회피목적파생상품부채	1,378,825,777,607	249,821,133,435	411,699,718,323
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_DerivativeFinancialLiabilitiesHeldForTrading	               단기매매 파생금융부채	25,974,438,748	0	594,501,000
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinancialLiabilitiesAtAmortisedCost	            상각후원가측정금융부채	3,324,345,895,677	2,959,943,080,907	0
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_InsuranceContractsIssuedThatAreLiabilities	            보험계약부채	40,917,248,677,800	36,875,458,479,031	33,671,792,296,874
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_InvestmentContractsLiabilities	            투자계약부채	9,921,253,775,690	7,859,934,573,516	5,487,530,374,407
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_Liabilities	            부채총계	57,114,913,448,969	49,736,681,327,747	45,510,911,766,472
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherNonfinancialLiabilities	            기타부채	266,798,271,929	236,089,451,540	3,760,484,727,222
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan	            순확정급여부채	4,904,929,767	74,865,267	0
 재무상태표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_ReinsuranceContractsHeldThatAreLiabilities	            재보험계약부채	49,885,723,020	40,764,503,807	37,083,321,612
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_LoansAtAmortisedCost	         상각후원가측정대출채권	6,133,678,000,000	5,975,301,000,000	6,189,267,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_OtherFinancialAssetsAtAmortisedCost	         상각후원가측정기타수취채권	1,052,961,000,000	562,050,000,000	625,700,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_SecuritiesAtAmortisedCost	         상각후원가측정유가증권	30,594,000,000	29,723,000,000	29,816,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_Assets	         자산총계	40,845,318,000,000	37,787,735,000,000	34,804,690,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_CashAndCashEquivalents	         현금및현금성자산	891,918,000,000	1,149,218,000,000	782,130,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_CurrentTaxAssets	         당기법인세자산	13,000,000	90,000,000	2,083,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_DeferredTaxAssets	         이연법인세자산	4,026,000,000	3,906,000,000	3,508,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_DerivativeFinancialAssetsHeldForHedging	         위험회피목적파생상품자산	194,807,000,000	136,542,000,000	54,175,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome	         기타포괄손익-공정가치측정금융자산	20,523,003,000,000	18,035,111,000,000	15,741,249,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss	         당기손익-공정가치측정금융자산	9,481,611,000,000	9,195,920,000,000	8,994,629,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_InsuranceContractsIssuedThatAreAssets	         보험계약자산	276,191,000,000	229,640,000,000	83,304,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_IntangibleAssetsAndGoodwill	         무형자산	143,576,000,000	80,781,000,000	75,953,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_InvestmentAccountedForUsingEquityMethod	         관계기업투자주식	66,488,000,000	58,761,000,000	51,480,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_InvestmentProperty	         투자부동산	5,044,000,000	5,216,000,000	5,389,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherNonfinancialAssets	         기타자산	14,023,000,000	111,932,000,000	30,141,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_PropertyPlantAndEquipment	         유형자산	463,233,000,000	473,007,000,000	547,651,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_RecognisedAssetsDefinedBenefitPlan	         순확정급여자산	70,657,000,000	106,768,000,000	111,307,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_ReinsuranceContractsHeldThatAreAssets	         재보험계약자산	1,493,495,000,000	1,633,769,000,000	1,476,908,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_Equity	            자본총계	5,844,766,000,000	6,298,278,000,000	5,770,727,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_EquityAttributableToOwnersOfParent	            지배기업소유지분	5,838,501,000,000	6,292,600,000,000	5,765,495,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_CapitalAdjustments	               자본조정	-9,000,000	-9,000,000	-9,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_CapitalSurplus	               자본잉여금	348,454,000,000	348,454,000,000	348,454,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_AccumulatedOtherComprehensiveIncome	               기타포괄손익누계액	-676,785,000,000	363,150,000,000	212,635,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_IssuedCapital	               자본금	33,250,000,000	33,250,000,000	33,250,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_RetainedEarnings	               이익잉여금	6,133,591,000,000	5,547,755,000,000	5,171,165,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_CatastropheReserveToBeAdded	                  비상위험준비금 적립(환입)예정액	59,296,000,000	77,045,000,000	80,426,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_RegulatoryReserveForCreditLoss	                  대손준비금 기적립액	19,918,000,000	51,836,000,000	58,115,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_RegulatoryReserveForCreditLossToBeAddedReversed	                  대손준비금 적립(환입)예정액	14,167,000,000	-31,918,000,000	-6,279,000,000
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_SurrenderValueReserve	                  해약환급금준비금 기적립액	2,792,853,000,000	0	0
 재무상태표, 보험 - 연결	[002550]	KB손해보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_SurrenderValueReserveToBeAdded	                  해약환급금준비금 적립예정액	45,159,000,000	2,792,853,000,000	0
